Belgrade:
44.87825502530345,20.122833251953125,
44.98811302615805,20.161972045898438,
44.98714175309689,20.425643920898438,
44.86803631018752,20.568466186523438,
44.77354904110063,20.551300048828125,
44.71404990408933,20.505294799804688,
44.711122137140556,20.36590576171875,
44.78768327030477,20.253982543945312

Serbia:
45.92822950933618,18.8470458984375,
45.98551218814564,19.039306640625,
46.061796984662166,19.0777587890625,
46.042735653846506,19.1876220703125,
46.02366774426006,19.237060546875,
46.16841886922939,19.5391845703125,
46.2026463806102,19.775390625,
46.179830407594366,20.302734375,
46.0007775685566,20.41259765625,
45.79050946752472,20.863037109375,
45.42158812329091,20.9344482421875,
45.32511664333269,21.2310791015625,
45.18590859850545,21.566162109375,
44.99588261816546,21.4508056640625,
44.87922814163525,21.654052734375,
44.82860426955568,21.4068603515625,
44.5982904898401,22.1923828125,
44.77403648591521,22.4725341796875,
44.53567453241317,22.8680419921875,
44.476910857223224,22.7252197265625,
44.50434127765394,22.6043701171875,
44.42593442145313,22.5274658203125,
44.24913396886894,22.752685546875,
44.000717834282774,22.6263427734375,
43.84245116699039,22.412109375,
43.48481212891604,22.6318359375,
43.241201214257885,22.972412109375,
43.12504316740127,23.104248046875,
42.84777884235988,22.74169921875,
42.81555136172695,22.4945068359375,
42.293564192170095,22.620849609375,
42.15525946577862,21.3409423828125,
42.04521345501039,21.2750244140625,
42.15933157601718,21.1102294921875,
42.032974332441405,20.8026123046875,
41.85319643776675,20.797119140625,
41.840920397579936,20.5279541015625,
42.22851735620852,20.45654296875,
42.33418438593939,20.181884765625,
42.49640294093705,20.0665283203125,
42.79540065303723,19.9786376953125,
42.783307077249624,20.2313232421875,
42.884014670442525,20.28076171875,
43.213183300738876,19.5281982421875,
43.50872101129684,19.16015625,
43.628123412124616,19.215087890625,
43.636075155965784,19.4512939453125,
44.044167353572185,19.171142578125,
43.99281450048989,19.522705078125,
44.34742225636393,19.05029296875,
44.84029065139799,19.3414306640625,
44.87533557756195,19.1656494140625,
44.809121700077355,19.00634765625,
44.937585003910904,18.9569091796875,
45.18590859850545,19.083251953125,
45.22074260255366,19.259033203125,
45.32511664333269,18.973388671875
